ts_iso,avg_cwnd_pkts,avg_rtt_ms,num_conns_with_cwnd
2026-03-18T17:33:15.001224+00:00,10.0,0.11,1
2026-03-18T17:33:15.214847+00:00,10.0,0.11,1
2026-03-18T17:33:15.426220+00:00,10.0,0.11,1
2026-03-18T17:33:15.637918+00:00,10.0,0.11,1
2026-03-18T17:33:15.848561+00:00,10.0,0.11,1
2026-03-18T17:33:16.056190+00:00,10.0,0.11,1
2026-03-18T17:33:16.267594+00:00,10.0,0.11,1
2026-03-18T17:33:16.479234+00:00,10.0,0.11,1
2026-03-18T17:33:16.689802+00:00,10.0,0.11,1
2026-03-18T17:33:16.899313+00:00,10.0,0.11,1
2026-03-18T17:33:17.101772+00:00,10.0,0.11,1
2026-03-18T17:33:17.310238+00:00,10.0,0.11,1
2026-03-18T17:33:17.521297+00:00,10.0,0.11,1
2026-03-18T17:33:17.730367+00:00,10.0,0.11,1
2026-03-18T17:33:17.940492+00:00,10.0,0.11,1
2026-03-18T17:33:18.149672+00:00,10.0,0.11,1
2026-03-18T17:33:18.358480+00:00,10.0,0.11,1
2026-03-18T17:33:18.569548+00:00,10.0,0.11,1
2026-03-18T17:33:18.780853+00:00,10.0,0.11,1
2026-03-18T17:33:18.990031+00:00,10.0,0.11,1
2026-03-18T17:33:19.201679+00:00,10.0,0.11,1
2026-03-18T17:33:19.416175+00:00,10.0,0.11,1
2026-03-18T17:33:19.626184+00:00,10.0,0.11,1
2026-03-18T17:33:19.836132+00:00,10.0,0.11,1
2026-03-18T17:33:20.046147+00:00,10.0,0.11,1
2026-03-18T17:33:20.256822+00:00,10.0,0.11,1
2026-03-18T17:33:20.465018+00:00,10.0,0.11,1
2026-03-18T17:33:20.675821+00:00,10.0,0.11,1
2026-03-18T17:33:20.884796+00:00,10.0,0.11,1
2026-03-18T17:33:21.095412+00:00,10.0,0.11,1
2026-03-18T17:33:21.304504+00:00,10.0,0.11,1
2026-03-18T17:33:21.514153+00:00,10.0,0.11,1
2026-03-18T17:33:21.723083+00:00,10.0,0.11,1
2026-03-18T17:33:21.932250+00:00,10.0,0.11,1
2026-03-18T17:33:22.142858+00:00,10.0,0.11,1
2026-03-18T17:33:22.351622+00:00,10.0,0.11,1
2026-03-18T17:33:22.560774+00:00,10.0,0.11,1
2026-03-18T17:33:22.776131+00:00,10.0,0.11,1
2026-03-18T17:33:22.985748+00:00,10.0,0.11,1
2026-03-18T17:33:23.194154+00:00,10.0,0.11,1
2026-03-18T17:33:23.403872+00:00,10.0,0.11,1
2026-03-18T17:33:23.614077+00:00,10.0,0.11,1
2026-03-18T17:33:23.821798+00:00,10.0,0.11,1
2026-03-18T17:33:24.033184+00:00,10.0,0.11,1
2026-03-18T17:33:24.242852+00:00,10.0,0.11,1
2026-03-18T17:33:24.453478+00:00,10.0,0.11,1
2026-03-18T17:33:24.664533+00:00,10.0,0.11,1
2026-03-18T17:33:24.874314+00:00,10.0,0.11,1
2026-03-18T17:33:25.082696+00:00,10.0,0.11,1
2026-03-18T17:33:25.293818+00:00,10.0,0.11,1
2026-03-18T17:33:25.504306+00:00,10.0,0.11,1
2026-03-18T17:33:25.714235+00:00,10.0,0.11,1
2026-03-18T17:33:25.923862+00:00,10.0,0.11,1
2026-03-18T17:33:26.134376+00:00,10.0,0.11,1
2026-03-18T17:33:26.344515+00:00,10.0,0.11,1
2026-03-18T17:33:26.554683+00:00,10.0,0.11,1
2026-03-18T17:33:26.763726+00:00,10.0,0.11,1
2026-03-18T17:33:26.967283+00:00,10.0,0.11,1
2026-03-18T17:33:27.170174+00:00,10.0,0.11,1
2026-03-18T17:33:27.374518+00:00,10.0,0.11,1
2026-03-18T17:33:27.577358+00:00,10.0,0.11,1
2026-03-18T17:33:27.781377+00:00,10.0,0.11,1
2026-03-18T17:33:27.992091+00:00,10.0,0.11,1
2026-03-18T17:33:28.206366+00:00,10.0,0.11,1
2026-03-18T17:33:28.417318+00:00,10.0,0.11,1
2026-03-18T17:33:28.631913+00:00,10.0,0.11,1
2026-03-18T17:33:28.841993+00:00,10.0,0.11,1
2026-03-18T17:33:29.051406+00:00,10.0,0.11,1
2026-03-18T17:33:29.260813+00:00,10.0,0.11,1
2026-03-18T17:33:29.469996+00:00,10.0,0.11,1
2026-03-18T17:33:29.679642+00:00,10.0,0.11,1
2026-03-18T17:33:29.886535+00:00,10.0,0.11,1
2026-03-18T17:33:30.093622+00:00,10.0,0.11,1
2026-03-18T17:33:30.301760+00:00,10.0,0.11,1
2026-03-18T17:33:30.512660+00:00,10.0,0.11,1
2026-03-18T17:33:30.721682+00:00,10.0,0.11,1
2026-03-18T17:33:30.933068+00:00,10.0,0.11,1
2026-03-18T17:33:31.143212+00:00,10.0,0.11,1
2026-03-18T17:33:31.354171+00:00,10.0,0.11,1
2026-03-18T17:33:31.564704+00:00,10.0,0.11,1
2026-03-18T17:33:31.773885+00:00,10.0,0.11,1
2026-03-18T17:33:31.982660+00:00,10.0,0.11,1
2026-03-18T17:33:32.185652+00:00,10.0,0.11,1
2026-03-18T17:33:32.394516+00:00,10.0,0.11,1
2026-03-18T17:33:32.604263+00:00,10.0,0.11,1
2026-03-18T17:33:32.814107+00:00,10.0,0.11,1
2026-03-18T17:33:33.025703+00:00,10.0,0.11,1
2026-03-18T17:33:33.235796+00:00,10.0,0.11,1
2026-03-18T17:33:33.448573+00:00,10.0,0.11,1
2026-03-18T17:33:33.657427+00:00,10.0,0.11,1
2026-03-18T17:33:33.869412+00:00,10.0,0.11,1
2026-03-18T17:33:34.080351+00:00,10.0,0.11,1
2026-03-18T17:33:34.290159+00:00,10.0,0.11,1
2026-03-18T17:33:34.500468+00:00,10.0,0.11,1
2026-03-18T17:33:34.709050+00:00,10.0,0.11,1
2026-03-18T17:33:34.919310+00:00,10.0,0.11,1
2026-03-18T17:33:35.130244+00:00,10.0,0.11,1
2026-03-18T17:33:35.342431+00:00,10.0,0.11,1
2026-03-18T17:33:35.553171+00:00,10.0,0.11,1
2026-03-18T17:33:35.763525+00:00,10.0,0.11,1
2026-03-18T17:33:35.973413+00:00,10.0,0.11,1
2026-03-18T17:33:36.185331+00:00,10.0,0.11,1
2026-03-18T17:33:36.396439+00:00,10.0,0.11,1
2026-03-18T17:33:36.607464+00:00,10.0,0.11,1
2026-03-18T17:33:36.818396+00:00,10.0,0.11,1
2026-03-18T17:33:37.029135+00:00,10.0,0.11,1
2026-03-18T17:33:37.241813+00:00,10.0,0.11,1
2026-03-18T17:33:37.450797+00:00,10.0,0.11,1
2026-03-18T17:33:37.662605+00:00,10.0,0.11,1
2026-03-18T17:33:37.872570+00:00,10.0,0.11,1
2026-03-18T17:33:38.083695+00:00,10.0,0.11,1
2026-03-18T17:33:38.294698+00:00,10.0,0.11,1
2026-03-18T17:33:38.507487+00:00,10.0,0.11,1
2026-03-18T17:33:38.720692+00:00,10.0,0.11,1
2026-03-18T17:33:38.935626+00:00,10.0,0.11,1
2026-03-18T17:33:39.146382+00:00,10.0,0.11,1
2026-03-18T17:33:39.355567+00:00,10.0,0.11,1
2026-03-18T17:33:39.565843+00:00,10.0,0.11,1
2026-03-18T17:33:39.775061+00:00,10.0,0.11,1
2026-03-18T17:33:39.985107+00:00,10.0,0.11,1
2026-03-18T17:33:40.195541+00:00,10.0,0.11,1
2026-03-18T17:33:40.406029+00:00,10.0,0.11,1
2026-03-18T17:33:40.615757+00:00,10.0,0.11,1
2026-03-18T17:33:40.829356+00:00,10.0,0.11,1
2026-03-18T17:33:41.040509+00:00,10.0,0.11,1
2026-03-18T17:33:41.250657+00:00,10.0,0.11,1
2026-03-18T17:33:41.461784+00:00,10.0,0.11,1
2026-03-18T17:33:41.676633+00:00,10.0,0.11,1
2026-03-18T17:33:41.888056+00:00,10.0,0.11,1
2026-03-18T17:33:42.090963+00:00,10.0,0.11,1
2026-03-18T17:33:42.299126+00:00,10.0,0.11,1
2026-03-18T17:33:42.502868+00:00,10.0,0.11,1
2026-03-18T17:33:42.708246+00:00,10.0,0.11,1
2026-03-18T17:33:42.915481+00:00,10.0,0.11,1
2026-03-18T17:33:43.125959+00:00,10.0,0.11,1
2026-03-18T17:33:43.335437+00:00,10.0,0.11,1
2026-03-18T17:33:43.544658+00:00,10.0,0.11,1
2026-03-18T17:33:43.753472+00:00,10.0,0.11,1
2026-03-18T17:33:43.962460+00:00,10.0,0.11,1
2026-03-18T17:33:44.172165+00:00,10.0,0.11,1
2026-03-18T17:33:44.382045+00:00,10.0,0.11,1
2026-03-18T17:33:44.591474+00:00,10.0,0.11,1
2026-03-18T17:33:44.801857+00:00,10.0,0.11,1
2026-03-18T17:33:45.012217+00:00,10.0,0.11,1
2026-03-18T17:33:45.221823+00:00,10.0,0.11,1
2026-03-18T17:33:45.429633+00:00,10.0,0.11,1
2026-03-18T17:33:45.643642+00:00,10.0,0.11,1
2026-03-18T17:33:45.853032+00:00,10.0,0.11,1
2026-03-18T17:33:46.062472+00:00,10.0,0.11,1
2026-03-18T17:33:46.271700+00:00,10.0,0.11,1
2026-03-18T17:33:46.482077+00:00,10.0,0.11,1
2026-03-18T17:33:46.692456+00:00,10.0,0.11,1
2026-03-18T17:33:46.902243+00:00,10.0,0.11,1
2026-03-18T17:33:47.106235+00:00,10.0,0.11,1
2026-03-18T17:33:47.312584+00:00,10.0,0.11,1
2026-03-18T17:33:47.521833+00:00,10.0,0.11,1
2026-03-18T17:33:47.732497+00:00,10.0,0.11,1
2026-03-18T17:33:47.942638+00:00,10.0,0.11,1
2026-03-18T17:33:48.153202+00:00,10.0,0.11,1
2026-03-18T17:33:48.361990+00:00,10.0,0.11,1
2026-03-18T17:33:48.571754+00:00,10.0,0.11,1
2026-03-18T17:33:48.780148+00:00,10.0,0.11,1
2026-03-18T17:33:48.989811+00:00,10.0,0.11,1
2026-03-18T17:33:49.200052+00:00,10.0,0.11,1
2026-03-18T17:33:49.409900+00:00,10.0,0.11,1
2026-03-18T17:33:49.620325+00:00,10.0,0.11,1
2026-03-18T17:33:49.832090+00:00,10.0,0.11,1
2026-03-18T17:33:50.042755+00:00,10.0,0.11,1
2026-03-18T17:33:50.252070+00:00,10.0,0.11,1
2026-03-18T17:33:50.465603+00:00,10.0,0.11,1
2026-03-18T17:33:50.676632+00:00,10.0,0.11,1
2026-03-18T17:33:50.887279+00:00,10.0,0.11,1
2026-03-18T17:33:51.096587+00:00,10.0,0.11,1
2026-03-18T17:33:51.305952+00:00,10.0,0.11,1
2026-03-18T17:33:51.516921+00:00,10.0,0.11,1
2026-03-18T17:33:51.725685+00:00,10.0,0.11,1
2026-03-18T17:33:51.934255+00:00,10.0,0.11,1
2026-03-18T17:33:52.143819+00:00,10.0,0.11,1
2026-03-18T17:33:52.351706+00:00,10.0,0.11,1
2026-03-18T17:33:52.560900+00:00,10.0,0.11,1
2026-03-18T17:33:52.771309+00:00,10.0,0.11,1
2026-03-18T17:33:52.981287+00:00,10.0,0.11,1
2026-03-18T17:33:53.194690+00:00,10.0,0.11,1
2026-03-18T17:33:53.404064+00:00,10.0,0.11,1
2026-03-18T17:33:53.614110+00:00,10.0,0.11,1
2026-03-18T17:33:53.824710+00:00,10.0,0.11,1
2026-03-18T17:33:54.033877+00:00,10.0,0.11,1
2026-03-18T17:33:54.243519+00:00,10.0,0.11,1
2026-03-18T17:33:54.451763+00:00,10.0,0.11,1
2026-03-18T17:33:54.662466+00:00,10.0,0.11,1
2026-03-18T17:33:54.876302+00:00,10.0,0.11,1
2026-03-18T17:33:55.087752+00:00,10.0,0.11,1
2026-03-18T17:33:55.302684+00:00,10.0,0.11,1
2026-03-18T17:33:55.516893+00:00,10.0,0.11,1
2026-03-18T17:33:55.732197+00:00,10.0,0.11,1
2026-03-18T17:33:55.944992+00:00,10.0,0.11,1
2026-03-18T17:33:56.155270+00:00,10.0,0.11,1
2026-03-18T17:33:56.364403+00:00,10.0,0.11,1
2026-03-18T17:33:56.574304+00:00,10.0,0.11,1
2026-03-18T17:33:56.787437+00:00,10.0,0.11,1
2026-03-18T17:33:56.992394+00:00,10.0,0.11,1
2026-03-18T17:33:57.196359+00:00,10.0,0.11,1
2026-03-18T17:33:57.400300+00:00,10.0,0.11,1
2026-03-18T17:33:57.610628+00:00,10.0,0.11,1
2026-03-18T17:33:57.815656+00:00,10.0,0.11,1
2026-03-18T17:33:58.027406+00:00,10.0,0.11,1
2026-03-18T17:33:58.237773+00:00,10.0,0.11,1
2026-03-18T17:33:58.447828+00:00,10.0,0.11,1
2026-03-18T17:33:58.657412+00:00,10.0,0.11,1
2026-03-18T17:33:58.868815+00:00,10.0,0.11,1
2026-03-18T17:33:59.077092+00:00,10.0,0.11,1
2026-03-18T17:33:59.287798+00:00,10.0,0.11,1
2026-03-18T17:33:59.498099+00:00,10.0,0.11,1
2026-03-18T17:33:59.711254+00:00,10.0,0.11,1
2026-03-18T17:33:59.921742+00:00,10.0,0.11,1
2026-03-18T17:34:00.127975+00:00,10.0,0.11,1
2026-03-18T17:34:00.341105+00:00,10.0,0.11,1
2026-03-18T17:34:00.553794+00:00,10.0,0.11,1
2026-03-18T17:34:00.764955+00:00,10.0,0.11,1
2026-03-18T17:34:00.975734+00:00,10.0,0.11,1
2026-03-18T17:34:01.184263+00:00,10.0,0.11,1
2026-03-18T17:34:01.397518+00:00,10.0,0.11,1
2026-03-18T17:34:01.606529+00:00,10.0,0.11,1
2026-03-18T17:34:01.812672+00:00,10.0,0.11,1
2026-03-18T17:34:02.023393+00:00,10.0,0.11,1
2026-03-18T17:34:02.229564+00:00,10.0,0.11,1
2026-03-18T17:34:02.440996+00:00,10.0,0.11,1
2026-03-18T17:34:02.652317+00:00,10.0,0.11,1
2026-03-18T17:34:02.867526+00:00,10.0,0.11,1
2026-03-18T17:34:03.078867+00:00,10.0,0.11,1
2026-03-18T17:34:03.290122+00:00,10.0,0.11,1
2026-03-18T17:34:03.498501+00:00,10.0,0.11,1
2026-03-18T17:34:03.705740+00:00,10.0,0.11,1
2026-03-18T17:34:03.918225+00:00,10.0,0.11,1
2026-03-18T17:34:04.128992+00:00,10.0,0.11,1
2026-03-18T17:34:04.337606+00:00,10.0,0.11,1
2026-03-18T17:34:04.551265+00:00,10.0,0.11,1
2026-03-18T17:34:04.765132+00:00,10.0,0.11,1
2026-03-18T17:34:04.975964+00:00,10.0,0.11,1
2026-03-18T17:34:05.187376+00:00,10.0,0.11,1
2026-03-18T17:34:05.397662+00:00,10.0,0.11,1
2026-03-18T17:34:05.609118+00:00,10.0,0.11,1
2026-03-18T17:34:05.818550+00:00,10.0,0.11,1
2026-03-18T17:34:06.026327+00:00,10.0,0.11,1
2026-03-18T17:34:06.237823+00:00,10.0,0.11,1
2026-03-18T17:34:06.450833+00:00,10.0,0.11,1
2026-03-18T17:34:06.661774+00:00,10.0,0.11,1
2026-03-18T17:34:06.871390+00:00,10.0,0.11,1
2026-03-18T17:34:07.082446+00:00,10.0,0.11,1
2026-03-18T17:34:07.292593+00:00,10.0,0.11,1
2026-03-18T17:34:07.505251+00:00,10.0,0.11,1
2026-03-18T17:34:07.716326+00:00,10.0,0.11,1
2026-03-18T17:34:07.926712+00:00,10.0,0.11,1
2026-03-18T17:34:08.137606+00:00,10.0,0.11,1
2026-03-18T17:34:08.345988+00:00,10.0,0.11,1
2026-03-18T17:34:08.555988+00:00,10.0,0.11,1
2026-03-18T17:34:08.766603+00:00,10.0,0.11,1
2026-03-18T17:34:08.976610+00:00,10.0,0.11,1
2026-03-18T17:34:09.186623+00:00,10.0,0.11,1
2026-03-18T17:34:09.396370+00:00,10.0,0.11,1
2026-03-18T17:34:09.605824+00:00,10.0,0.11,1
2026-03-18T17:34:09.815607+00:00,10.0,0.11,1
2026-03-18T17:34:10.025197+00:00,10.0,0.11,1
2026-03-18T17:34:10.236478+00:00,10.0,0.11,1
2026-03-18T17:34:10.444205+00:00,10.0,0.11,1
2026-03-18T17:34:10.653984+00:00,10.0,0.11,1
2026-03-18T17:34:10.864015+00:00,10.0,0.11,1
2026-03-18T17:34:11.074013+00:00,10.0,0.11,1
2026-03-18T17:34:11.280076+00:00,10.0,0.11,1
2026-03-18T17:34:11.491263+00:00,10.0,0.11,1
2026-03-18T17:34:11.701139+00:00,10.0,0.11,1
2026-03-18T17:34:11.911419+00:00,10.0,0.11,1
2026-03-18T17:34:12.114722+00:00,10.0,0.11,1
2026-03-18T17:34:12.319174+00:00,10.0,0.11,1
2026-03-18T17:34:12.522303+00:00,10.0,0.11,1
2026-03-18T17:34:12.726029+00:00,10.0,0.11,1
2026-03-18T17:34:12.934147+00:00,10.0,0.11,1
2026-03-18T17:34:13.145830+00:00,10.0,0.11,1
2026-03-18T17:34:13.357437+00:00,10.0,0.11,1
2026-03-18T17:34:13.567061+00:00,10.0,0.11,1
2026-03-18T17:34:13.779394+00:00,10.0,0.11,1
2026-03-18T17:34:13.992360+00:00,10.0,0.11,1
2026-03-18T17:34:14.201507+00:00,10.0,0.11,1
2026-03-18T17:34:14.414577+00:00,10.0,0.11,1
2026-03-18T17:34:14.625117+00:00,10.0,0.11,1
2026-03-18T17:34:14.836406+00:00,10.0,0.11,1
2026-03-18T17:34:15.046187+00:00,10.0,0.11,1
2026-03-18T17:34:15.254842+00:00,10.0,0.11,1
2026-03-18T17:34:15.464963+00:00,10.0,0.11,1
2026-03-18T17:34:15.676151+00:00,10.0,0.11,1
2026-03-18T17:34:15.886284+00:00,10.0,0.11,1
2026-03-18T17:34:16.096399+00:00,10.0,0.11,1
2026-03-18T17:34:16.305972+00:00,10.0,0.11,1
2026-03-18T17:34:16.515870+00:00,10.0,0.11,1
2026-03-18T17:34:16.725466+00:00,10.0,0.11,1
2026-03-18T17:34:16.938632+00:00,10.0,0.11,1
2026-03-18T17:34:17.141697+00:00,10.0,0.11,1
2026-03-18T17:34:17.347406+00:00,10.0,0.11,1
2026-03-18T17:34:17.553599+00:00,10.0,0.11,1
2026-03-18T17:34:17.763158+00:00,10.0,0.11,1
2026-03-18T17:34:17.970186+00:00,10.0,0.11,1
2026-03-18T17:34:18.180487+00:00,10.0,0.11,1
2026-03-18T17:34:18.387524+00:00,10.0,0.11,1
2026-03-18T17:34:18.596621+00:00,10.0,0.11,1
2026-03-18T17:34:18.805111+00:00,10.0,0.11,1
2026-03-18T17:34:19.014739+00:00,10.0,0.11,1
2026-03-18T17:34:19.225330+00:00,10.0,0.11,1
2026-03-18T17:34:19.438183+00:00,10.0,0.11,1
2026-03-18T17:34:19.645176+00:00,10.0,0.11,1
2026-03-18T17:34:19.854134+00:00,10.0,0.11,1
2026-03-18T17:34:20.064020+00:00,10.0,0.11,1
2026-03-18T17:34:20.273561+00:00,10.0,0.11,1
2026-03-18T17:34:20.482664+00:00,10.0,0.11,1
2026-03-18T17:34:20.692813+00:00,10.0,0.11,1
2026-03-18T17:34:20.904367+00:00,10.0,0.11,1
2026-03-18T17:34:21.113813+00:00,10.0,0.11,1
2026-03-18T17:34:21.324194+00:00,10.0,0.11,1
2026-03-18T17:34:21.529241+00:00,10.0,0.11,1
2026-03-18T17:34:21.738638+00:00,10.0,0.11,1
2026-03-18T17:34:21.949707+00:00,10.0,0.11,1
2026-03-18T17:34:22.159559+00:00,10.0,0.11,1
2026-03-18T17:34:22.370981+00:00,10.0,0.11,1
2026-03-18T17:34:22.581294+00:00,10.0,0.11,1
2026-03-18T17:34:22.789839+00:00,10.0,0.11,1
2026-03-18T17:34:22.999863+00:00,10.0,0.11,1
2026-03-18T17:34:23.209009+00:00,10.0,0.11,1
2026-03-18T17:34:23.419037+00:00,10.0,0.11,1
2026-03-18T17:34:23.628830+00:00,10.0,0.11,1
2026-03-18T17:34:23.840197+00:00,10.0,0.11,1
2026-03-18T17:34:24.049762+00:00,10.0,0.11,1
2026-03-18T17:34:24.258616+00:00,10.0,0.11,1
2026-03-18T17:34:24.468795+00:00,10.0,0.11,1
2026-03-18T17:34:24.683001+00:00,10.0,0.11,1
2026-03-18T17:34:24.895702+00:00,10.0,0.11,1
2026-03-18T17:34:25.104494+00:00,10.0,0.11,1
2026-03-18T17:34:25.312201+00:00,10.0,0.11,1
2026-03-18T17:34:25.519700+00:00,10.0,0.11,1
2026-03-18T17:34:25.732073+00:00,10.0,0.11,1
2026-03-18T17:34:25.941888+00:00,10.0,0.11,1
2026-03-18T17:34:26.156331+00:00,10.0,0.11,1
2026-03-18T17:34:26.367061+00:00,10.0,0.11,1
2026-03-18T17:34:26.579567+00:00,10.0,0.11,1
2026-03-18T17:34:26.789706+00:00,10.0,0.11,1
2026-03-18T17:34:26.999357+00:00,10.0,0.11,1
2026-03-18T17:34:27.203055+00:00,10.0,0.11,1
2026-03-18T17:34:27.406558+00:00,10.0,0.11,1
2026-03-18T17:34:27.612443+00:00,10.0,0.11,1
2026-03-18T17:34:27.816363+00:00,10.0,0.11,1
2026-03-18T17:34:28.027689+00:00,10.0,0.11,1
2026-03-18T17:34:28.237155+00:00,10.0,0.11,1
2026-03-18T17:34:28.445729+00:00,10.0,0.11,1
2026-03-18T17:34:28.654453+00:00,10.0,0.11,1
2026-03-18T17:34:28.862021+00:00,10.0,0.11,1
2026-03-18T17:34:29.073071+00:00,10.0,0.11,1
2026-03-18T17:34:29.281276+00:00,10.0,0.11,1
2026-03-18T17:34:29.490785+00:00,10.0,0.11,1
2026-03-18T17:34:29.697877+00:00,10.0,0.11,1
2026-03-18T17:34:29.907030+00:00,10.0,0.11,1
2026-03-18T17:34:30.118079+00:00,10.0,0.11,1
2026-03-18T17:34:30.323838+00:00,10.0,0.11,1
2026-03-18T17:34:30.532021+00:00,10.0,0.11,1
2026-03-18T17:34:30.742366+00:00,10.0,0.11,1
2026-03-18T17:34:30.951868+00:00,10.0,0.11,1
2026-03-18T17:34:31.160534+00:00,10.0,0.11,1
2026-03-18T17:34:31.371999+00:00,10.0,0.11,1
2026-03-18T17:34:31.582485+00:00,10.0,0.11,1
2026-03-18T17:34:31.793251+00:00,10.0,0.11,1
2026-03-18T17:34:32.002650+00:00,10.0,0.11,1
2026-03-18T17:34:32.205159+00:00,10.0,0.11,1
2026-03-18T17:34:32.409268+00:00,10.0,0.11,1
2026-03-18T17:34:32.618058+00:00,10.0,0.11,1
2026-03-18T17:34:32.828450+00:00,10.0,0.11,1
2026-03-18T17:34:33.039035+00:00,10.0,0.11,1
2026-03-18T17:34:33.250401+00:00,10.0,0.11,1
2026-03-18T17:34:33.459542+00:00,10.0,0.11,1
2026-03-18T17:34:33.669477+00:00,10.0,0.11,1
2026-03-18T17:34:33.879798+00:00,10.0,0.11,1
2026-03-18T17:34:34.089854+00:00,10.0,0.11,1
2026-03-18T17:34:34.299755+00:00,10.0,0.11,1
2026-03-18T17:34:34.512683+00:00,10.0,0.11,1
2026-03-18T17:34:34.722376+00:00,10.0,0.11,1
2026-03-18T17:34:34.931526+00:00,10.0,0.11,1
2026-03-18T17:34:35.141280+00:00,10.0,0.11,1
2026-03-18T17:34:35.350640+00:00,10.0,0.11,1
2026-03-18T17:34:35.561290+00:00,10.0,0.11,1
2026-03-18T17:34:35.771572+00:00,10.0,0.11,1
2026-03-18T17:34:35.979799+00:00,10.0,0.11,1
2026-03-18T17:34:36.190356+00:00,10.0,0.11,1
2026-03-18T17:34:36.399579+00:00,10.0,0.11,1
2026-03-18T17:34:36.609100+00:00,10.0,0.11,1
2026-03-18T17:34:36.818712+00:00,10.0,0.11,1
2026-03-18T17:34:37.027653+00:00,10.0,0.11,1
2026-03-18T17:34:37.238074+00:00,10.0,0.11,1
2026-03-18T17:34:37.447104+00:00,10.0,0.11,1
2026-03-18T17:34:37.661236+00:00,10.0,0.11,1
2026-03-18T17:34:37.873571+00:00,10.0,0.11,1
2026-03-18T17:34:38.086905+00:00,10.0,0.11,1
2026-03-18T17:34:38.298243+00:00,10.0,0.11,1
2026-03-18T17:34:38.512322+00:00,10.0,0.11,1
2026-03-18T17:34:38.722466+00:00,10.0,0.11,1
2026-03-18T17:34:38.929386+00:00,10.0,0.11,1
2026-03-18T17:34:39.139210+00:00,10.0,0.11,1
2026-03-18T17:34:39.354800+00:00,10.0,0.11,1
2026-03-18T17:34:39.566709+00:00,10.0,0.11,1
2026-03-18T17:34:39.778670+00:00,10.0,0.11,1
2026-03-18T17:34:39.990956+00:00,10.0,0.11,1
2026-03-18T17:34:40.198641+00:00,10.0,0.11,1
2026-03-18T17:34:40.404667+00:00,10.0,0.11,1
2026-03-18T17:34:40.615157+00:00,10.0,0.11,1
2026-03-18T17:34:40.826442+00:00,10.0,0.11,1
2026-03-18T17:34:41.037771+00:00,10.0,0.11,1
2026-03-18T17:34:41.247116+00:00,10.0,0.11,1
2026-03-18T17:34:41.457099+00:00,10.0,0.11,1
2026-03-18T17:34:41.667007+00:00,10.0,0.11,1
2026-03-18T17:34:41.876799+00:00,10.0,0.11,1
2026-03-18T17:34:42.079917+00:00,10.0,0.11,1
2026-03-18T17:34:42.283989+00:00,10.0,0.11,1
2026-03-18T17:34:42.487112+00:00,10.0,0.11,1
2026-03-18T17:34:42.693824+00:00,10.0,0.11,1
2026-03-18T17:34:42.898595+00:00,10.0,0.11,1
2026-03-18T17:34:43.110732+00:00,10.0,0.11,1
2026-03-18T17:34:43.321724+00:00,10.0,0.11,1
2026-03-18T17:34:43.533146+00:00,10.0,9.24,1
2026-03-18T17:34:43.743426+00:00,10.0,9.24,1
2026-03-18T17:34:43.954134+00:00,10.0,9.24,1
2026-03-18T17:34:44.163464+00:00,10.0,9.24,1
2026-03-18T17:34:44.375585+00:00,10.0,9.24,1
2026-03-18T17:34:44.589503+00:00,10.0,0.11,1
2026-03-18T17:34:44.802426+00:00,10.0,0.11,1
2026-03-18T17:34:45.013473+00:00,10.0,0.11,1
2026-03-18T17:34:45.221995+00:00,10.0,0.11,1
2026-03-18T17:34:45.431859+00:00,10.0,0.11,1
2026-03-18T17:34:45.642828+00:00,10.0,0.11,1
2026-03-18T17:34:45.853385+00:00,10.0,0.11,1
2026-03-18T17:34:46.061700+00:00,10.0,0.11,1
2026-03-18T17:34:46.270414+00:00,10.0,0.11,1
2026-03-18T17:34:46.482583+00:00,10.0,0.11,1
2026-03-18T17:34:46.691708+00:00,10.0,0.11,1
2026-03-18T17:34:46.900581+00:00,10.0,0.11,1
2026-03-18T17:34:47.108413+00:00,10.0,0.11,1
2026-03-18T17:34:47.311604+00:00,10.0,0.11,1
2026-03-18T17:34:47.519607+00:00,10.0,0.11,1
2026-03-18T17:34:47.732295+00:00,10.0,0.11,1
2026-03-18T17:34:47.942567+00:00,10.0,0.11,1
2026-03-18T17:34:48.152300+00:00,10.0,0.11,1
2026-03-18T17:34:48.362644+00:00,10.0,0.11,1
2026-03-18T17:34:48.576683+00:00,10.0,0.11,1
2026-03-18T17:34:48.788360+00:00,10.0,0.11,1
2026-03-18T17:34:48.998540+00:00,10.0,0.11,1
2026-03-18T17:34:49.206491+00:00,10.0,0.11,1
2026-03-18T17:34:49.417156+00:00,10.0,0.11,1
2026-03-18T17:34:49.627206+00:00,10.0,0.11,1
2026-03-18T17:34:49.837026+00:00,10.0,0.11,1
2026-03-18T17:34:50.040741+00:00,10.0,0.11,1
2026-03-18T17:34:50.250507+00:00,10.0,0.11,1
2026-03-18T17:34:50.460718+00:00,10.0,0.11,1
2026-03-18T17:34:50.671462+00:00,10.0,0.11,1
2026-03-18T17:34:50.881398+00:00,10.0,0.11,1
2026-03-18T17:34:51.093020+00:00,10.0,0.11,1
2026-03-18T17:34:51.304143+00:00,10.0,0.11,1
2026-03-18T17:34:51.513809+00:00,10.0,0.11,1
2026-03-18T17:34:51.724044+00:00,10.0,0.11,1
2026-03-18T17:34:51.934115+00:00,10.0,0.11,1
2026-03-18T17:34:52.143670+00:00,10.0,0.11,1
2026-03-18T17:34:52.352522+00:00,10.0,0.11,1
